Id	Function_broad_final	Gene_name	Interpro.Description	label2	downreg_in_guy11_4h	downreg_in_guy11_24h	upreg_in_guy11_0h	upreg_in_guy11_4h	downreg_in_guy11_0h	upreg_in_guy11_24h	node_downreg_in_guy11_4h	node_downreg_in_guy11_24h	node_upreg_in_guy11_0h	node_upreg_in_guy11_4h	node_downreg_in_guy11_0h	node_upreg_in_guy11_24h
MGG_02710	dna_rna_protein_binding		Peroxiredoxin-5-like, Redoxin, Thioredoxin domain, Thioredoxin-like superfamily	MGG_02710#	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	1	0	1	0	0	0
MGG_02719	transport		Acetyl-coenzyme A transporter 1-like, AmpG-like permease/Acetyl-coenzyme A transporter 1, MFS transporter superfamily	MGG_02719#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_02722	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain, Sugar transporter, conserved site	MGG_02722#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_02727	signal_transduction		P-loop containing nucleoside triphosphate hydrolase, Ras-related protein Rsr1, Small GTP-binding protein domain, Small GTPase, Small GTPase, Ras-type	MGG_02727#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	0	0	0	1	0
MGG_02738	binding_scaffold_other		PDCD5-like, PDCD5-like superfamily	MGG_02738#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_02746	transcription_factor		Homeobox-like domain superfamily, Myb domain, SANT/Myb domain, Single myb histone 1-6	MGG_02746#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	1	0	0	0	1	0
MGG_02747	translation_ribosome		40S ribosomal protein S4, C-terminal domain, RNA-binding S4 domain, RNA-binding S4 domain superfamily, Ribosomal protein L2, domain 2, Ribosomal protein S4, KOW domain, Ribosomal protein S4e, Ribosomal protein S4e, N-terminal, Ribosomal protein S4e, N-terminal, conserved site, Ribosomal protein S4e, central domain superfamily, Ribosomal protein S4e, central region	MGG_02747#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_02748	dna_rna_processing_and_repair	RdRP1	RNA-dependent RNA polymerase, eukaryotic-type	RdRP1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_02754	binding_scaffold_other		Carbohydrate-binding WSC	MGG_02754#	Δbip1, Δmst12	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	1	0	0	0	0
MGG_02763	transport		Magnesium transporter MRS2-like, Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB	MGG_02763#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Δbip1	Not_DEG	0	0	0	1	1	0
MGG_02774	transport		Ctr copper transporter	MGG_02774#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_02775	transcription_factor	CONx2	Zinc finger C2H2 superfamily, Zinc finger C2H2-type	CONx2	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_02778	effector	SVP	Cell wall mannoprotein 1	SVP	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Δbip1, Δmst12	0	0	0	0	1	1
MGG_02779	cytoskeleton		Pal1 cell morphology	MGG_02779#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_02781	vesicular_transport		Protein EFR3	MGG_02781#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_02792	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, CYP52, Cytochrome P450, conserved site	MGG_02792#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1	0	0	0	1	0	1
MGG_02807	dna_rna_processing_and_repair		Ribonuclease P subunit, Rpr2/Snm1/Rpp21	MGG_02807#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_02810	signal_transduction		Fungal kinase associated-1 domain, Kinase associated-1 domain superfamily, fungal, Protein kinase domain, Protein kinase, ATP binding site, Protein kinase-like domain superfamily, Serine/threonine-protein kinase, active site	MGG_02810#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	1	0	0	0	0	1
MGG_02814	effector		Uncharacterized	MGG_02814#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_02822	oxidoreductases		NADH-ubiquinone oxidoreductase 9.5kDa subunit	MGG_02822#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_02831	signal_transduction		Endonuclease/exonuclease/phosphatase superfamily, Inositol polyphosphate-related phosphatase	MGG_02831#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_02835	dna_rna_protein_binding		SH3 domain, SH3-like domain superfamily	MGG_02835#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_02837	binding_scaffold_other		NT-type C2 domain, Protein FAM102-like	MGG_02837#	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_02840	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_02840#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1	0	0	0	1	0	1
MGG_02842	protein_folding_chaperones	SSZ1	ATPase, nucleotide binding domain, Heat shock protein 70 family	SSZ1	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_02849	proteases_peptidases		Aspartic peptidase A1 family, Aspartic peptidase domain superfamily, Aspartic peptidase, active site, Peptidase family A1 domain	MGG_02849#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δmst12	Not_DEG	0	0	0	1	1	0
MGG_02851	effector		Uncharacterized	MGG_02851#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_02853	effector		Phospholipase C/P1 nuclease domain superfamily, S1/P1 nuclease	MGG_02853#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_02854	dna_rna_protein_binding		Pirin, Pirin, N-terminal domain, RmlC-like cupin domain superfamily, RmlC-like jelly roll fold	MGG_02854#	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_02855	binding_scaffold_other		PQ-loop repeat	MGG_02855#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_02856	ubiquitin_proteasome		THIF-type NAD/FAD binding fold, Ubiquitin-activating enzyme	MGG_02856#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δbip1	Not_DEG	0	0	0	1	1	0
MGG_02859	signal_transduction		Glycosyltransferase, DXD sugar-binding motif, Initiation-specific alpha-1,6-mannosyltransferase Och1-like, Nucleotide-diphospho-sugar transferases	MGG_02859#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_02866	transcription_factor	FZC31	Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	FZC31	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	1	0	0	0	1	0
MGG_02875	septin_oligomerization	Tea1	Kelch repeat type 1, Kelch-type beta propeller	Tea1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_02876	oxidoreductases		Cupredoxin, Multicopper oxidase, Multicopper oxidase, C-terminal, Multicopper oxidase, N-terminal, Multicopper oxidase, type 1	MGG_02876#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_02879	transcription_factor	FZC8	Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	FZC8	Not_DEG	Δmst12	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_02880	transcription_factor	FZC9	Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	FZC9	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δbip1, Δmst12	0	0	0	0	1	1
MGG_02884	effector	MFP1	FAS1 domain, FAS1 domain superfamily	MFP1	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	1	0	0	0	0	1
MGG_02895	signal_transduction		Protein-tyrosine phosphatase, active site, Protein-tyrosine phosphatase-like, Tyrosine-specific protein phosphatases domain, Tyrosine/serine-protein phosphatase IphP-type	MGG_02895#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_02896	mitochondria_related		Ribosomal protein S35, mitochondrial	MGG_02896#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_02898	proteases_peptidases		Aspartic peptidase A1 family, Aspartic peptidase domain superfamily, Aspartic peptidase, active site, Aspergillopepsin-like catalytic domain, Peptidase family A1 domain	MGG_02898#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	1	0	0	0	1
MGG_02899	transport		Amino acid permease/ SLC12A domain	MGG_02899#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	1	0	0	1	0
MGG_02911	cell_wall_enzymes		Glycoside hydrolase, family 43, Glycosyl hydrolase, five-bladed beta-propellor domain superfamily	MGG_02911#	Not_DEG	Not_DEG	Δbip1	Δbip1, Δmst12	Not_DEG	Not_DEG	0	0	1	1	0	0
MGG_02921	oxidoreductases		Aldo-keto reductase family 3D, Aldo/keto reductase, Aldo/keto reductase, conserved site, NADP-dependent oxidoreductase domain, NADP-dependent oxidoreductase domain superfamily	MGG_02921#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	1	0	0	0	1
MGG_02933	transcription_factor		Palmitoyltransferase, DHHC domain	MGG_02933#	Not_DEG	Not_DEG	Δmst12	Δmst12	Not_DEG	Not_DEG	0	0	1	1	0	0
MGG_02941	binding_scaffold_other		ENTH/VHS, GAT domain, GAT domain superfamily, VHS domain	MGG_02941#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_02942	dna_rna_protein_binding		Leucine-rich repeat domain superfamily	MGG_02942#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_02943	dna_rna_protein_binding		SET domain	MGG_02943#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	0	0	0	1	0
MGG_02944	kinases		Protein kinase domain, Protein kinase, ATP binding site, Protein kinase-like domain superfamily, Serine/threonine-protein kinase, active site	MGG_02944#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_02955	binding_scaffold_other		HAD-like superfamily, IMP-specific 5-nucleotidase	MGG_02955#	Δbip1, Δmst12	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	1	0	1	0	0	0
MGG_02962	dna_rna_protein_binding	CNF102962T1	Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	CNF102962T1	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_02967	signal_transduction		Histidine phosphatase superfamily, Histidine phosphatase superfamily, clade-1	MGG_02967#	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_02974	mitochondria_related	RIM2	Mitochondrial carrier domain superfamily, Mitochondrial carrier protein, Mitochondrial substrate/solute carrier	RIM2	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δbip1, Δmst12	Not_DEG	0	0	0	1	1	0
MGG_02976	nlrs		Heterokaryon incompatibility, Kinesin light chain, NB-ARC, P-loop containing nucleoside triphosphate hydrolase, Tetratricopeptide-like helical domain superfamily	MGG_02976#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_02982	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group I, Cytochrome P450, conserved site	MGG_02982#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	1	0	0	1	0
MGG_02986	dna_rna_processing_and_repair		C4-type zinc-finger of DNA polymerase delta, DNA polymerase family B, thumb domain, DNA polymerase zeta catalytic subunit, DNA-directed DNA polymerase, family B, DNA-directed DNA polymerase, family B, conserved site, DNA-directed DNA polymerase, family B, exonuclease domain, DNA-directed DNA polymerase, family B, multifunctional domain, DNA/RNA polymerase superfamily, Ribonuclease H superfamily, Ribonuclease H-like superfamily	MGG_02986#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03014	proteases_peptidases		Aspartic peptidase A1 family, Aspartic peptidase domain superfamily, Aspartic peptidase, active site, Peptidase family A1 domain, Secreted aspartic endopeptidase	MGG_03014#	Δbip1, Δmst12	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	1	0	0	0	0
MGG_03023	vesicular_transport		Biogenesis of lysosome-related organelles complex 1, subunit CNL1	MGG_03023#	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	1	0	0	1	0
MGG_03026	kinases		Protein kinase domain, Protein kinase-like domain superfamily, Serine/threonine-protein kinase, active site	MGG_03026#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_03027	dna_rna_protein_binding		Ankyrin repeat, Ankyrin repeat and BTB/POZ domain-containing protein 1-like, Ankyrin repeat-containing domain superfamily, BTB/POZ domain, SKP1/BTB/POZ domain superfamily	MGG_03027#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03029	effector		Metallopeptidase, catalytic domain superfamily, Peptidase M35, deuterolysin	MGG_03029#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_03036	oxidoreductases		NAD(P)-binding domain superfamily, NmrA-like domain	MGG_03036#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	1	0	0	1
MGG_03038	nlrs		NB-ARC, P-loop containing nucleoside triphosphate hydrolase	MGG_03038#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03041	kinases	GLK1	ATPase, nucleotide binding domain, Hexokinase, Hexokinase, C-terminal, Hexokinase, N-terminal, Hexokinase, binding site	GLK1	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_03044	binding_scaffold_other		Osmotin/thaumatin-like superfamily, Thaumatin family	MGG_03044#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_03045	dna_rna_protein_binding		Ankyrin repeat, Ankyrin repeat-containing domain superfamily	MGG_03045#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_03048	cytoskeleton	RGA3	AH/Cytoskeleton superfamily, F-Cytoskeleton, FCH domain, Rho GTPase activation protein, Rho GTPase-activating protein domain	RGA3	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	0	0	0	1	0
MGG_03055	transcription_factor		Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_03055#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_03056	effector		Peptidase S53, activation domain, Peptidase S8/S53 domain superfamily, Sedolisin domain	MGG_03056#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_03057	dna_rna_protein_binding		WD40 repeat, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_03057#	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_03059	binding_scaffold_other		NURS complex subunit red1, Putative zinc-finger domain	MGG_03059#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03060	cytoskeleton	MYO2	Kinesin motor domain superfamily, Myosin S1 fragment, N-terminal, Myosin head, motor domain, Myosin, N-terminal, SH3-like, P-loop containing nucleoside triphosphate hydrolase	MYO2	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	1	0	0	1	0
MGG_03071	dna_rna_processing_and_repair		Mediator complex, subunit Med31, Mediator of RNA polymerase II, subunit Med31 superfamily	MGG_03071#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_03072	transcription_factor		DNA-directed RNA polymerase subunit/transcription factor S, DNA-directed RNA polymerase, M/15kDa subunit, Pol III subunit C11, C-terminal zinc ribbon, Zinc finger, TFIIS-type	MGG_03072#	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_03080	dna_rna_protein_binding		WD40 repeat, WD40 repeat, conserved site, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_03080#	Δbip1	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	1	0	0	0	0
MGG_03085	secreted_extracellular		Allergen V5/Tpx-1-related, conserved site, CAP domain, CAP superfamily, Cysteine-rich  secretory protein-related, Venom allergen 5-like	MGG_03085#	Not_DEG	Not_DEG	Δmst12	Not_DEG	Δbip1	Not_DEG	0	0	1	0	1	0
MGG_03087	septin_oligomerization	SEP5p	P-loop containing nucleoside triphosphate hydrolase, Septin, Septin-type guanine nucleotide-binding (G) domain	SEP5p	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_03088	dna_rna_protein_binding		WD40 repeat, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_03088#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_03091	mitochondria_related		Mitochondrial outer membrane translocase complex, subunit Tom5	MGG_03091#	Δbip1	Δbip1, Δmst12	Not_DEG	Not_DEG	Δbip1	Not_DEG	1	1	0	0	1	0
MGG_03102	transport		MFS transporter superfamily, Major facilitator superfamily	MGG_03102#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Δmst12	0	0	1	0	0	1
MGG_03104	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group IV, Cytochrome P450, conserved site	MGG_03104#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_03107	transport		Solute carrier family 35 member SLC35F1/F2/F6	MGG_03107#	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	Δmst12	0	0	0	1	0	1
MGG_03110	binding_scaffold_other		Thioredoxin-like superfamily	MGG_03110#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_03115	ubiquitin_proteasome		BTB/POZ domain, SKP1/BTB/POZ domain superfamily	MGG_03115#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	1	0	0	0	0	1
MGG_03123	transport	MDT1	Multi antimicrobial extrusion protein, Multidrug and toxic compound extrusion family, eukaryotic	MDT1	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03126	oxidoreductases		FAD-binding domain, FAD/NAD(P)-binding domain superfamily	MGG_03126#	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_03129	dna_rna_protein_binding		G-protein beta WD-40 repeat, U3 small nucleolar RNA-associated protein 15, C-terminal, WD40 repeat, WD40 repeat, conserved site, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_03129#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_03133	transcription_factor	CONx6	Zinc finger C2H2 superfamily, Zinc finger C2H2-type	CONx6	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_03136	translation_ribosome		Ribosomal protein L10e, Ribosomal protein L10e, conserved site, Ribosomal protein L10e/L16, Ribosomal protein L10e/L16 superfamily	MGG_03136#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03146	binding_scaffold_other	RGS2	RGS domain, RGS domain superfamily, RGS, subdomain 2	RGS2	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03157	dna_rna_processing_and_repair		Ribonuclease III domain, Ribonuclease III, endonuclease domain superfamily	MGG_03157#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_03162	cell_division		GTPase activating protein complex, subunit Bfa1/Byr4	MGG_03162#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_03164	cytoskeleton		ADF-H/Gelsolin-like domain superfamily, ADF/Cofilin, Actin-depolymerising factor homology domain	MGG_03164#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_03170	dna_rna_protein_binding		Leucine-rich repeat domain superfamily	MGG_03170#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03192	binding_scaffold_other		BSD domain, PH-like domain superfamily, TFIIH p62 subunit, N-terminal, TFIIH subunit Tfb1/GTF2H1	MGG_03192#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03205	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_03205#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	1	0	0	1	0
MGG_03207	signal_transduction		Protein kinase domain, Protein kinase-like domain superfamily	MGG_03207#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_03210	dna_rna_protein_binding		G-protein beta WD-40 repeat, Sof1-like protein, WD40 repeat, WD40 repeat, conserved site, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_03210#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03214	protein_folding_chaperones		GrpE nucleotide exchange factor, GrpE nucleotide exchange factor, coiled-coil, GrpE nucleotide exchange factor, head	MGG_03214#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δbip1, Δmst12	Not_DEG	0	0	0	1	1	0
MGG_03217	mitochondria_related		Aminoacyl-tRNA synthetase, class II, Ferrodoxin-fold anticodon-binding domain, Ferrodoxin-fold anticodon-binding domain superfamily, Phenylalanyl-tRNA synthetase, Phenylalanyl-tRNA synthetase, class IIc, mitochondrial	MGG_03217#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03218	dna_rna_protein_binding		Calcipressin, Nucleotide-binding alpha-beta plait domain superfamily, RNA-binding domain superfamily	MGG_03218#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Δbip1, Δmst12	Not_DEG	0	0	0	1	1	0
MGG_03222	cell_division		Sfi1 spindle body	MGG_03222#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03223	vesicular_transport		Golgin Imh1	MGG_03223#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03224	mitochondria_related		Mitochondrial carrier domain superfamily, Mitochondrial substrate/solute carrier	MGG_03224#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03229	dna_rna_processing_and_repair		ATP-dependent RNA helicase DEAD-box, conserved site, DEAD/DEAH box helicase domain, Helicase superfamily 1/2, ATP-binding domain, Helicase, C-terminal, P-loop containing nucleoside triphosphate hydrolase	MGG_03229#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_03232	dna_rna_protein_binding		Leucine-rich repeat, Leucine-rich repeat domain superfamily, Leucine-rich repeat, typical subtype, RAM signalling pathway, SOG2	MGG_03232#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_03236	translation_ribosome		Ribosomal protein S6, eukaryotic, Ribosomal protein S6/S6e/A/B/2, conserved site, Ribosomal protein S6e	MGG_03236#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03238	transcription_factor		ZPR1 family, ZPR1, A/B domain, ZPR1, zinc finger domain, Zinc finger, ZPR1-type	MGG_03238#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_03253	signal_transduction		Rab-GTPase-TBC domain, Rab-GTPase-TBC domain superfamily	MGG_03253#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_03257	cell_wall_enzymes		Alpha-L-fucosidase, C-terminal, Alpha-L-fucosidase, metazoa-type, Gamma-crystallin-like, Glycoside hydrolase superfamily, Glycoside hydrolase, family 29, Glycosyl hydrolase, all-beta	MGG_03257#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	0	0	0	1	0
